Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),238.36,0.00,131053.93,,,,,,0.37,,0.37,0.37,8253.34,2278.09
Effective Total Throughput (tokens/sec),1274.56,0.74,157804.96,,,,,,9.37,,93.85,400.19,47586.38,9742.01
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,123.85,2.00,530.00,2477.00,2.00,2.00,2.00,7.50,46.00,212.75,314.40,371.35,498.27,151.70
HTTP Chunks Sent,1.00,1.00,1.00,20.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.57,0.00,1.14,11.40,0.00,0.00,0.00,0.48,0.55,0.76,0.92,0.94,1.10,0.30
HTTP Connection Overhead (ms),0.72,0.00,1.54,14.35,0.00,0.00,0.00,0.48,0.55,1.06,1.31,1.34,1.50,0.44
HTTP Connection Reused (ratio),0.15,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.36
HTTP Data Received (KB),43.36,1.20,185.05,867.10,1.21,1.22,1.23,3.08,16.70,72.81,108.91,130.44,174.13,52.55
HTTP Data Sent (KB),297.97,1.45,1019.50,5959.41,1.46,1.51,1.59,110.99,268.63,415.92,597.21,718.85,959.37,257.22
HTTP DNS Lookup (ms),0.15,0.00,0.41,2.96,0.00,0.00,0.00,0.00,0.00,0.32,0.37,0.40,0.41,0.17
HTTP Duration (excl. conn) (ms),237847.65,7925.26,1143592.10,4756952.94,8316.50,9881.45,11451.24,32205.82,62848.41,120501.40,834013.29,1127431.62,1140360.00,374214.90
HTTP Receiving (ms),116337.27,131.80,799316.91,2326745.31,136.99,157.75,341.50,4485.70,36654.14,92606.78,192207.65,796197.38,798693.01,230179.46
HTTP Sending (ms),0.82,0.18,1.43,16.44,0.19,0.22,0.23,0.72,0.85,1.00,1.22,1.25,1.40,0.32
HTTP Total Time (ms),237848.36,7926.39,1143592.52,4756967.30,8317.59,9882.40,11451.34,32206.21,62849.17,120501.99,834013.40,1127432.63,1140360.54,374214.90
HTTP Waiting (TTFB) (ms),121509.56,831.51,1143459.66,2430191.20,1376.37,3555.79,4030.30,6658.03,9220.43,13819.11,126690.99,1127272.99,1140222.33,337844.71
Input Sequence Length (tokens),75349.95,418.00,258976.00,1506999.00,418.00,418.00,419.80,28058.50,68230.00,105509.50,151571.20,181507.30,243482.26,65235.05
Inter Chunk Latency (ms),946.99,6.15,784059.36,2326745.15,136.98,140.09,158.59,224.49,238.30,475.58,500.89,517.71,2691.22,21296.98
Inter Token Latency (ms),89.61,7.58,1000.04,1792.16,7.61,7.74,11.43,15.20,27.26,37.47,141.78,276.59,855.35,215.31
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),2449.45,14.00,10571.00,48989.00,14.76,17.80,20.70,112.75,891.00,4230.75,6251.50,7403.70,9937.54,3034.89
Output Token Count (tokens),2449.45,14.00,10571.00,48989.00,14.76,17.80,20.70,112.75,891.00,4230.75,6251.50,7403.70,9937.54,3034.89
Output Token Throughput Per User (tokens/sec/user),47.18,1.00,131.99,943.53,1.61,4.03,7.29,26.83,36.70,65.77,88.93,129.15,131.42,35.27
Prefill Throughput Per User (tokens/sec/user),15273.09,0.37,131053.93,305461.79,0.37,0.37,36.30,2394.19,7490.59,11541.64,26744.45,41428.66,113128.87,28077.02
Request Latency (ms),237847.74,7925.37,1143592.18,4756954.84,8316.60,9881.54,11451.32,32205.91,62848.50,120501.50,834013.38,1127431.69,1140360.08,374214.89
Requested OSL (tokens),2449.45,14.00,10571.00,48989.00,14.76,17.80,20.70,112.75,891.00,4230.75,6251.50,7403.70,9937.54,3034.89
Time to First Output Token (ms),39872.68,14715.99,89760.69,398726.78,14955.85,15915.26,17114.54,24387.74,35698.65,50866.21,61497.70,75629.20,86934.39,21534.78
Time to First Token (ms),121510.48,832.86,1143460.39,2430209.69,1377.76,3557.32,4031.44,6658.93,9221.44,13819.92,126691.87,1127273.95,1140223.10,337844.68
Time to Second Token (ms),2074.43,131.79,5738.72,41488.64,135.81,151.89,340.88,530.17,532.74,4770.23,4770.31,4818.77,5554.73,2058.33
Tokens In Flight (tokens),172146.92,422.00,1517995.02,,,,,,154158.00,,254992.70,662830.54,1458019.07,259536.01
Usage Completion Tokens (tokens),2449.45,14.00,10571.00,48989.00,14.76,17.80,20.70,112.75,891.00,4230.75,6251.50,7403.70,9937.54,3034.89
Usage Prompt Tokens (tokens),75349.95,418.00,258976.00,1506999.00,418.00,418.00,419.80,28058.50,68230.00,105509.50,151571.20,181507.30,243482.26,65235.05
Usage Total Tokens (tokens),77799.40,434.00,260293.00,1555988.00,434.38,435.90,439.60,28661.75,71339.00,109746.75,152231.30,182508.90,244736.18,65929.01

Metric,Value
Benchmark Duration (sec),1220.79
Input Token Throughput (tokens/sec),1234.44
Maximum Response Timestamp (ns),1780439868065363968.00
Minimum Request Timestamp (ns),1780438647273444608.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),40.13
Request Count,20.00
Request Throughput (requests/sec),0.02
Theoretical Prefix Cache Hit (%),79.17
Total Input Sequence Length (tokens),1506999.00
Total Output Sequence Length (tokens),48989.00
Total Output Tokens (tokens),48989.00
Total Token Throughput (tokens/sec),1274.57
Total Usage Completion Tokens (tokens),48989.00
Total Usage Prompt Tokens (tokens),1506999.00
Total Usage Total Tokens (tokens),1555988.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
