Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),75.20,22.28,108.85,30981.35,31.38,47.79,57.23,66.79,76.75,86.26,91.08,95.96,102.53,14.54
Prefill Throughput Per User (tokens/sec/user),3136.66,5.93,108747.33,1292303.46,11.65,545.02,724.20,1097.50,2115.88,3159.41,5450.62,7344.31,13074.28,7153.52
Request Latency (ms),56986.48,10200.96,254846.96,23478429.41,11908.89,18208.73,24208.32,36206.37,52941.70,71893.88,94316.40,105855.26,158686.87,30332.57
Requested OSL (tokens),1020.68,6.00,12055.00,420520.00,6.00,15.55,51.60,209.75,484.50,1183.25,2457.90,3659.90,7639.11,1469.88
Time to First Output Token (ms),52523.25,13533.69,118883.59,8823906.73,14112.91,17543.52,24618.77,34543.89,51687.87,68073.73,82376.76,90743.99,101988.09,22224.56
Time to First Token (ms),43014.73,427.99,104036.07,17722066.88,9959.67,13090.33,16592.98,27117.18,42543.77,56353.72,71182.85,78312.96,94206.06,20362.03
Time to Second Token (ms),465.66,59.59,6642.34,191850.52,69.33,175.38,207.43,228.22,255.66,354.12,929.48,1357.44,3787.13,708.54
Tokens In Flight (tokens),1273477.25,46543.00,1874466.87,,,,,,1309270.60,,1591145.80,1647219.78,1730370.03,259494.03
Usage Completion Tokens (tokens),1020.68,6.00,12055.00,420520.00,6.00,15.55,51.60,209.75,484.50,1183.25,2457.90,3659.90,7639.11,1469.88
Usage Prompt Tokens (tokens),88870.63,419.00,258976.00,36614698.00,420.00,28957.00,36154.50,50869.75,83592.00,113920.25,146939.60,217335.00,249785.65,52362.72
Usage Total Tokens (tokens),89891.31,437.00,260293.00,37035218.00,441.00,29188.00,36460.10,51610.00,84483.50,116446.25,147734.00,218435.85,250662.33,52732.78

Metric,Value
Benchmark Duration (sec),1744.81
Input Token Throughput (tokens/sec),20984.91
Maximum Response Timestamp (ns),1780439913190448384.00
Minimum Request Timestamp (ns),1780438168379817472.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),241.01
Request Count,412.00
Request Throughput (requests/sec),0.24
Theoretical Prefix Cache Hit (%),94.81
Total Input Sequence Length (tokens),36614698.00
Total Output Sequence Length (tokens),420520.00
Total Output Tokens (tokens),420520.00
Total Token Throughput (tokens/sec),21225.92
Total Usage Completion Tokens (tokens),420520.00
Total Usage Prompt Tokens (tokens),36614698.00
Total Usage Total Tokens (tokens),37035218.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
